GKZ,Gemeindeverbandsname,Deutschlandatlas_VBGEM1223__pendel,Deutschlandatlas_VBGEM1222__preis_miet_best,Deutschlandatlas_VBGEM1222__reg_energie,Deutschlandatlas_VBGEM1219__oenv,Deutschlandatlas_VBGEM1219__p_ozmz_miv,Deutschlandatlas_VBGEM1219__p_ozmz_oev
06634023,"Schwarzenborn, Stadt",21.08,6.61,6.61606947890819,81.0,18.19,49.42
06634024,"Spangenberg, Liebenbachstadt",16.3,4.61,1.3404768049657,66.8,11.02,29.27
06634025,Wabern,20.29,5.31,1.58091271653015,97.3,7.86,18.79
06634026,Willingshausen,24.16,4.88,2.31192969722107,89.3,10.09,29.87
06634027,Bad Zwesten,23.19,5.36,1.6252393006263,99.8,8.48,24.27
06635001,Allendorf (Eder),14.11,4.84,1.0624173553719,94.2,2.14,4.69
06635002,"Bad Arolsen, Stadt",16.22,5.34,5.5750324638769,97.3,2.84,8.83
06635003,"Bad Wildungen, Stadt",15.22,5.35,0.799649104859335,99.3,3.17,7.71
06635004,"Battenberg (Eder), Stadt",15.37,5.39,1.15952581818182,98.4,4.16,12.27
06635005,Bromskirchen,,4.93,3.20968720870016,88.9,11.61,18.19
06635006,Burgwald,17.14,4.89,2.6047953913389,99.8,6.63,16.27
06635007,Diemelsee,19.02,4.55,18.1487054823629,97.8,13.48,22.47
06635008,"Diemelstadt, Stadt",19.41,4.55,5.14855098991408,99.3,10.51,24.78
06635009,"Edertal, Nationalparkgemeinde",20.39,4.59,5.08275803858521,97.7,7.96,20.9
06635010,"Frankenau, Nationalparkstadt",23.6,4.26,0.924558472553699,98.6,12.79,23.75
06635011,"Frankenberg (Eder), Philipp-Soldan-Stadt",15.84,5.14,1.1091068596462,98.5,4.75,11.57
06635012,"Gemünden (Wohra), Stadt",22.1,4.56,5.56421635950518,92.7,17.23,32.3
06635013,Haina (Kloster),24.53,4.32,1.00511733646231,96.7,14.52,29.18
06635014,"Hatzfeld (Eder), Stadt",18.75,4.26,0.752085723928451,98.4,8.1,25.35
06635015,"Korbach, Hansestadt, Kreisstadt",11.68,5.25,1.73229524171096,99.9,3.19,12.63
06635016,"Lichtenfels, Stadt",19.72,4.59,1.85419791918703,86.3,4.07,10.42
06635016,"Lichtenfels, Stadt",19.72,4.59,1.85419791918703,94.5,14.33,25.15
06635017,"Rosenthal, Stadt",22.64,4.44,1.16460505381376,99.8,12.95,25.75
06635018,Twistetal,15.24,4.43,6.71878608613346,99.8,8.24,16.04
06635019,"Vöhl, Nationalparkgemeinde",18.59,4.28,0.990129599419975,94.4,12.16,25.87
06635020,"Volkmarsen, Stadt",18.45,4.36,3.23834938691092,95.3,11.34,21.37
06635021,"Waldeck, Stadt",,,,92.7,12.87,29.49
06635022,Willingen (Upland),14.9,5.7,0.947610401744005,99.4,15.35,34.12
06636001,"Bad Sooden-Allendorf, Stadt",18.82,5.23,0.766541934715273,93.6,15.17,29.87
06636002,Berkatal,17.68,4.08,1.12545092838196,78.3,12.83,31.63
06636003,"Eschwege, Kreisstadt",15.64,4.77,0.81566438989318,99.8,3.61,8.72
06636004,"Großalmerode, Stadt",20.23,4.64,1.28744380495604,98.1,8.74,23.14
06636005,Herleshausen,22.78,4.42,0.957417021276596,98.4,12.7,30.51
06636006,"Hessisch Lichtenau, Stadt",19.98,5.04,1.02027591681219,91.7,3.96,9.65
06636007,Meinhard,16.28,4.54,1.1263826754386,60.1,5.76,15.56
06636008,Meißner,19.87,3.8,1.22804983050847,82.0,10.65,22.08
06636009,Neu-Eichenberg,23.49,4.86,1.29435287610619,98.5,7.95,20.41
06636010,Ringgau,21.85,4.1,1.85082984658298,71.1,13.13,31.16
06636011,"Sontra, Stadt",22.73,4.42,4.43646356302076,96.5,3.48,8.82
06636012,"Waldkappel, Stadt",23.77,4.18,1.65612384779012,70.3,10.98,29.18
06636013,"Wanfried, Stadt",18.13,4.68,1.94092926425361,81.1,13.6,24.85
06636014,Wehretal,20.74,4.48,0.761386877375475,61.2,9.21,16.74
06636015,Weißenborn,20.6,3.53,0.500105042016807,0.0,13.45,32.53
06636016,"Witzenhausen, Stadt",20.22,5.09,1.83515208263912,98.0,3.56,9.75
06636200,"Gutsbezirk Kaufunger Wald, gemfr. Gebiet",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
07111000,"Koblenz, Stadt",15.12,7.45,0.401964612902106,99.7,4.49,13.11
07131007,"Bad Neuenahr-Ahrweiler, Stadt",18.04,7.27,0.434339795267914,98.7,4.61,12.52
07131070,"Remagen, Stadt",24.34,6.76,0.631215425226673,99.6,3.31,12.34
07131077,"Sinzig, Stadt",22.64,6.13,0.526062166657108,97.9,2.3,12.18
07131090,Grafschaft,19.92,6.39,0.954865793780687,98.7,8.09,26.24
07131901,Adenau,28.54,5.12,0.973657478187013,42.6,9.71,19.54
07131902,Altenahr,24.95,5.3,0.669576623376623,89.8,12.23,25.29
07131903,Bad Breisig,24.31,6.01,0.407602537151142,98.0,7.11,28.94
07131904,Brohltal,21.25,5.06,1.59799629139073,88.1,13.92,39.59
07132901,Altenkirchen (Westerwald),,,,85.2,5.43,19.7
07132903,Daaden-Herdorf,14.21,5.22,0.630549355735937,96.9,9.89,27.52
07132904,Flammersfeld,,,,67.5,13.48,33.3
07132906,Hamm (Sieg),20.97,5.04,0.612481705931369,95.3,8.66,31.85
07132907,Kirchen (Sieg),16.33,5.43,0.440243639066189,90.4,6.52,18.79
07132908,Wissen,18.51,5.02,0.680517923280423,92.6,4.48,15.01
07132909,Betzdorf-Gebardshain,,,,99.2,4.91,15.55
07133006,"Bad Kreuznach, Stadt",18.16,6.56,0.538305526471092,99.9,3.01,9.0
07133052,"Kirn, Stadt",,,,99.1,2.35,7.5
07133901,Bad Kreuznach,22.66,5.65,2.99241834180384,96.1,9.35,22.1
07133903,Kirn-Land,,,,63.7,8.45,21.76
07133904,Langenlonsheim,,,,99.4,8.32,22.25
07133905,Meisenheim,,,,44.1,5.36,13.1
07133906,Rüdesheim,22.92,5.73,0.890525555249,87.7,10.53,23.04
07133907,Bad Sobernheim,,,,78.0,5.55,11.24
07133908,Stromberg,,,,76.5,14.67,33.51
07134045,"Idar-Oberstein, Stadt",16.3,4.81,0.285078021559045,97.8,5.27,12.3
07134901,Baumholder,20.67,4.9,4.82570856969206,70.4,5.56,11.31
07134902,Birkenfeld,13.01,6.83,0.77955476892822,100.0,9.89,20.71
07134902,Birkenfeld,13.01,6.83,0.77955476892822,52.8,5.42,15.91
07134902,Birkenfeld,13.01,4.88,5.76746393790377,100.0,9.89,20.71
07134902,Birkenfeld,13.01,4.88,5.76746393790377,52.8,5.42,15.91
07134902,Birkenfeld,18.64,4.88,5.76746393790377,100.0,9.89,20.71
07134902,Birkenfeld,18.64,6.83,0.77955476892822,52.8,5.42,15.91
07134902,Birkenfeld,18.64,6.83,0.77955476892822,100.0,9.89,20.71
07134902,Birkenfeld,18.64,4.88,5.76746393790377,52.8,5.42,15.91
07134903,Herrstein,,,,69.3,12.07,30.01
07134904,Rhaunen,,,,70.5,20.03,40.1
07135901,Cochem,18.56,5.35,4.08773730919418,99.3,8.06,16.56
07135902,Kaisersesch,24.64,4.88,9.34416514106583,91.4,13.42,32.71
07135903,Ulmen,22.14,5.1,3.29538988653623,81.2,14.87,31.62
07135905,Zell (Mosel),19.14,4.89,7.5050725765629,83.9,8.14,21.79
07137003,"Andernach, Stadt",16.17,5.99,0.545842388611818,96.0,3.77,17.96
07137068,"Mayen, Stadt",19.0,5.82,0.907981530343008,88.1,2.4,11.2
07137203,"Bendorf, Stadt",16.31,6.16,0.438354857441496,98.5,2.13,9.6
07137901,Pellenz,17.27,5.31,0.860589150915794,94.2,9.04,33.27
07137902,Maifeld,21.24,5.4,2.1375263514591,82.8,13.41,35.63
07137903,Vordereifel,22.93,4.85,3.70438561177329,59.1,9.97,26.24
07137904,Mendig,19.85,5.5,0.754022507101755,96.0,10.04,32.63
07137907,Vallendar,17.71,7.13,0.300162955151666,99.6,2.08,7.77
07137908,Weißenthurm,14.94,5.99,0.69582791462343,96.2,8.2,24.71
07137909,Rhein-Mosel,20.12,5.56,1.30909079903148,92.6,14.51,33.49
07138045,"Neuwied, Stadt",15.13,6.07,0.532986027339133,99.1,4.28,18.46
07138901,Asbach,21.35,5.87,0.950639521567629,64.6,16.34,45.39
07138902,Bad Hönningen,22.2,5.86,0.26752039415233,94.1,7.24,23.45
07138903,Dierdorf,18.52,5.34,0.60766822935449,74.1,5.13,12.76
07138904,Linz am Rhein,21.08,5.9,0.444602315800405,95.4,5.78,22.54
07138905,Puderbach,22.23,5.01,1.0574095050803,58.5,10.2,30.27
07138907,Unkel,21.58,6.67,0.439994136907028,85.1,4.15,15.67
07138909,Rengsdorf-Waldbreitbach,19.38,5.53,0.694132152333969,76.5,13.23,39.33
07140501,"Boppard, Stadt",19.2,5.76,0.788626152663934,91.2,6.76,18.85
07140902,Emmelshausen,,,,87.2,14.66,31.12
07140903,Kastellaun,22.49,5.1,13.3615401128557,80.7,6.04,14.25
07140904,Kirchberg (Hunsrück),23.59,4.91,8.53031187382204,63.7,14.59,42.62
07140905,Rheinböllen,,,,93.1,11.12,29.26
07140906,Sankt Goar-Oberwesel,,,,89.0,7.11,21.77
07140907,Simmern,,,,84.5,4.99,17.32
07141075,"Lahnstein, Stadt",16.57,6.15,0.426858243367873,94.7,2.73,8.87
07141903,Diez,22.33,5.79,0.950929014526894,94.2,4.57,15.07
07141907,Nastätten,24.12,5.25,1.34790768018428,93.9,5.99,16.43
07141909,Loreley,24.53,4.8,0.467700778844412,95.2,8.07,21.76
07141910,Bad Ems-Nassau,16.57,5.35,0.675054597400787,93.9,7.72,20.1
07141911,Aar-Einrich,23.86,5.25,1.16281791953839,93.2,13.54,33.33
07143901,Bad Marienberg (Westerwald),17.83,5.45,1.70011713510469,67.2,12.48,26.79
07143902,Hachenburg,20.53,5.39,3.34818729887164,64.9,5.7,16.79
07143903,Höhr-Grenzhausen,17.07,5.68,0.695382718743181,94.7,2.65,6.59
07143904,Montabaur,22.06,6.36,0.815317891682785,86.2,6.29,15.76
07143905,Ransbach-Baumbach,19.04,5.69,1.13869388150252,84.5,7.93,20.32
07143906,Rennerod,23.05,5.0,3.68647340083104,54.9,14.02,30.78
07143907,Selters (Westerwald),20.59,5.12,2.81929545864662,74.4,9.58,26.34
07143908,Wallmerod,23.66,5.17,1.76732325753998,85.2,11.43,27.66
07143909,Westerburg,21.66,5.32,2.54385711191023,81.6,6.27,12.82
07143910,Wirges,17.92,5.8,1.11805950057549,82.9,3.49,14.69
07211000,"Trier, Stadt",10.5,7.92,0.656533579927804,99.4,9.28,16.16
07231134,"Wittlich, Stadt",14.31,6.41,1.07811266464032,91.5,4.66,7.38
07231502,Morbach,20.11,5.04,1.43382571722269,31.7,17.02,37.46
07231901,Bernkastel-Kues,16.25,5.67,6.89704597945448,79.3,9.93,21.79
07231906,Thalfang am Erbeskopf,23.57,5.18,11.8397922077922,22.5,17.59,57.23
07231908,Wittlich-Land,18.7,5.65,3.47742047334266,58.9,13.87,25.42
07231909,Traben-Trarbach,17.32,5.28,2.96834903409091,77.7,7.97,21.49
07232018,"Bitburg, Stadt",16.17,7.07,1.54011654403038,81.3,3.69,8.46
07232901,Arzfeld,21.51,5.28,14.8977772201168,39.2,17.35,37.23
07232905,Südeifel,20.27,6.55,12.2338477360016,63.4,16.48,35.32
07232906,Prüm,20.36,5.51,10.6327530300936,47.0,9.6,24.03
07232907,Speicher,19.04,5.92,2.30724186657903,11.5,21.36,80.28
07232908,Bitburger Land,20.32,5.78,9.8461934799894,43.0,12.74,26.42
07233901,Daun,20.0,5.26,2.25943090963623,76.6,8.49,23.1
07233904,Kelberg,23.73,4.8,3.38365945045795,87.1,17.1,39.62
07233906,Gerolstein,22.86,5.21,5.85981866512939,56.1,11.66,24.82
07235901,Hermeskeil,23.01,5.52,5.79793093824228,59.1,7.42,15.21
07235903,Konz,13.26,6.84,1.58396396147712,73.9,8.71,17.71
07235904,Ruwer,16.21,6.43,2.63194031929712,91.9,19.84,33.86
07235906,Schweich an der Römischen Weinstraße,17.58,6.88,4.33835219034004,97.0,17.0,42.21
07235907,Trier-Land,16.09,6.57,2.14418710720057,88.9,17.19,34.54
07235908,Saarburg-Kell,18.14,6.44,2.8773136530283,52.5,9.75,26.91
07311000,"Frankenthal (Pfalz), Stadt",15.88,7.12,0.452435322419523,99.8,2.97,12.88
07312000,"Kaiserslautern, Stadt",18.6,6.52,0.649907239103805,99.3,5.4,8.94
07313000,"Landau in der Pfalz, Stadt",19.46,7.8,0.788056584751103,98.6,3.02,9.25
07314000,"Ludwigshafen am Rhein, Stadt",12.22,7.31,0.184641035205004,99.7,4.94,15.89
07315000,"Mainz, Stadt",16.62,9.73,0.299439578874823,100.0,5.96,15.36
07316000,"Neustadt an der Weinstraße, Stadt",22.47,6.85,0.640447694559197,99.5,3.77,14.76
07317000,"Pirmasens, Stadt",15.29,4.62,0.73883584877833,99.1,3.1,8.58
07318000,"Speyer, Stadt",16.58,7.2,0.425524684628563,98.8,3.95,13.48
07319000,"Worms, Stadt",17.44,6.91,0.74967882711528,99.8,4.51,13.49
07320000,"Zweibrücken, Stadt",15.75,5.18,0.723807117623212,97.7,4.0,10.59
07331003,"Alzey, Stadt",22.36,6.59,2.49804697638204,99.9,2.18,11.46
07331901,Alzey-Land,26.98,6.05,10.39006962151,99.4,7.54,24.88
07331902,Eich,26.71,6.06,1.31274842953219,89.6,12.5,26.9
07331903,Monsheim,22.96,6.5,3.81524606845513,94.8,10.42,34.11
07331905,Wöllstein,24.97,6.07,3.4931244015189,98.8,11.63,26.54
07331906,Wörrstadt,25.4,7.1,3.39527081035923,89.6,9.5,24.87
07331907,Wonnegau,23.52,6.54,2.92630333456153,99.7,11.68,27.81
07332002,"Bad Dürkheim, Stadt",20.37,7.5,0.700689393134233,99.3,2.53,11.16
07332024,"Grünstadt, Stadt",20.26,6.8,0.730033293021271,99.9,1.45,12.44
07332025,Haßloch,21.36,6.68,0.780380634718203,99.4,1.58,5.27
07332901,Deidesheim,21.51,6.9,0.673763382663848,99.8,8.0,24.62
07332902,Freinsheim,22.7,6.97,0.843268499617249,96.5,8.51,25.65
07332905,Lambrecht (Pfalz),26.19,5.59,0.339184058089255,87.8,14.37,34.05
07332906,Wachenheim an der Weinstraße,21.44,7.05,0.999979774833118,99.6,6.03,28.72
07332907,Leinigerland,,,,94.4,7.04,16.55
07333901,Alsenz-Obermoschel,,,,95.6,12.82,23.83
07333902,Eisenberg (Pfalz),21.18,5.91,1.96388913824057,96.5,3.58,5.56
07333903,Göllheim,24.86,5.54,6.25508806392542,94.6,9.82,19.84
07333904,Kirchheimbolanden,24.38,5.92,4.55348475884889,95.3,5.54,11.54
07333905,Rockenhausen,,,,95.5,5.17,10.88
07333906,Winnweiler,25.23,5.62,1.99820445736434,93.5,14.55,28.5
07334007,"Germersheim, Stadt",19.42,7.66,0.391527607943504,88.9,2.88,10.76
07334501,"Wörth am Rhein, Stadt",18.37,7.27,0.827915040871935,100.0,3.88,10.96
07334901,Bellheim,21.05,6.53,1.58757845954879,91.4,9.57,23.76
07334902,Hagenbach,19.72,6.72,0.806070761261678,96.9,7.91,21.51
07334903,Jockgrim,19.27,6.89,1.64675111978868,99.5,7.45,22.74
07334904,Kandel,21.83,6.86,2.75825018151016,97.8,3.64,9.06
07334905,Lingenfeld,21.44,6.49,2.17059568496755,92.2,7.72,20.83
07334906,Rülzheim,21.05,6.92,0.977886384071933,97.7,9.61,21.12
07335901,Bruchmühlbach-Miesau,22.84,6.18,4.99536935332709,92.7,10.33,26.34
07335902,Enkenbach-Alsenborn,24.27,5.86,2.09214210158667,91.3,13.42,23.08
07335908,Ramstein-Miesenbach,22.26,7.01,1.28999994298421,97.7,7.24,23.17
07335909,Weilerbach,22.48,7.05,2.24003745014534,97.8,13.5,34.6
07335910,Otterbach-Otterberg,21.45,6.04,2.92122665682501,96.4,13.51,25.33
07335911,Landstuhl,21.04,6.51,1.40153985880557,94.6,8.2,17.6
07336908,Lauterecken-Wolfstein,24.65,4.88,6.68672301719357,94.6,8.32,23.01
07336909,Oberes Glantal,22.52,5.92,1.25073763960774,95.1,13.0,31.4
07336910,Kusel-Altenglan,24.18,5.33,3.5975780418883,91.7,6.14,15.68
07337901,Annweiler am Trifels,22.68,6.02,0.565789544392523,97.3,5.21,11.71
07337902,Bad Bergzabern,23.71,6.52,0.7759077564771,94.1,5.31,13.62
07337903,Edenkoben,21.8,6.71,0.881180087847731,93.8,4.84,12.41
07337904,Herxheim,19.18,6.75,2.73911568474444,93.8,2.91,10.66
07337905,Landau-Land,20.9,6.41,2.10986564785978,98.1,7.39,17.16
07337906,Maikammer,22.68,6.67,0.740218857705564,95.0,3.51,11.8
07337907,Offenbach an der Queich,18.61,6.68,2.69789231491626,97.2,7.22,21.17
07338004,Bobenheim-Roxheim,19.06,6.58,0.608816736235341,99.4,6.78,18.66
07338005,Böhl-Iggelheim,21.6,6.72,0.825751960691675,94.5,6.22,29.1
07338017,Limburgerhof,17.43,7.35,0.421544005484617,98.0,7.15,25.83
07338019,Mutterstadt,16.0,6.93,0.55425123677601,97.1,8.47,27.01
07338025,"Schifferstadt, Stadt",18.51,7.04,0.526817802570943,99.9,1.56,32.12
07338901,Dannstadt-Schauernheim,19.0,6.47,1.14651324334185,99.8,7.85,30.68
07338904,Maxdorf,19.74,6.84,0.819155653792462,98.8,8.32,29.02
07338906,Lambsheim-Heßheim,18.96,6.78,2.47902752880922,98.6,8.28,23.0
07338907,Römerberg-Dudenhofen,19.37,7.11,0.965145016358693,95.9,7.95,18.91
07338908,Rheinauen,16.04,6.88,0.514485166796603,98.1,8.69,25.7
07339005,"Bingen am Rhein, Stadt",24.09,7.34,0.593754874757688,99.7,4.14,10.14
07339009,Budenheim,16.58,7.97,0.350976270401667,99.1,14.6,22.35
07339030,"Ingelheim am Rhein, Stadt",20.69,8.16,0.831017110160547,99.5,3.3,11.6
07339901,Rhein-Nahe,26.93,6.26,3.18624361191162,82.0,9.21,20.21
07339902,Bodenheim,21.09,8.23,0.71383036018082,98.9,8.38,22.64
07339903,Gau-Algesheim,21.34,7.27,0.850385775735077,97.5,7.34,17.45
07339906,Nieder-Olm,21.95,8.16,1.01572158738595,97.4,5.05,10.32
07339907,Rhein-Selz,25.47,7.31,2.25033217391304,99.3,6.03,16.3
07339908,Sprendlingen-Gensingen,23.23,6.45,1.61039654597586,94.0,11.68,25.77
07340901,Dahner Felsenland,25.75,5.08,0.817563622334456,87.9,7.57,17.43
07340902,Hauenstein,23.78,5.3,1.0078915924149,84.5,10.11,25.69
07340903,Pirmasens-Land,20.59,4.55,2.3367671931144,67.3,11.4,21.46
07340904,Rodalben,19.86,4.9,0.935803483825098,96.1,10.06,20.42
07340906,Waldfischbach-Burgalben,21.0,5.13,4.97238142702882,79.6,16.91,37.27
07340908,Zweibrücken-Land,19.98,5.01,2.51902298570994,95.2,11.05,25.43
07340909,Thaleischweiler-Wallhalben,20.31,4.99,3.93784965175848,97.0,11.55,27.74
08111000,"Stuttgart, Landeshauptstadt",11.7,10.39,0.153538847937554,99.1,7.31,15.65
08115003,"Böblingen, Stadt",13.74,9.69,0.29509483093665,100.0,2.35,9.55
08115028,"Leonberg, Stadt",15.0,9.65,0.33510140975925,99.8,3.24,9.93
08115029,Magstadt,15.35,8.76,0.679585861681479,99.9,9.49,30.87
08115041,"Renningen, Stadt",16.98,9.42,0.617460152721015,99.8,10.5,25.31
08115042,"Rutesheim, Stadt",17.31,8.84,0.805817293777135,99.9,7.28,19.43
08115044,Schönaich,14.43,9.11,0.482838054073938,99.4,7.15,15.49
08115045,"Sindelfingen, Stadt",12.86,8.91,0.302530886991307,99.7,3.36,14.44
08115050,"Weil der Stadt, Stadt",19.73,8.6,0.720191227256327,99.3,13.54,31.46
08115051,Weil im Schönbuch,15.27,8.71,0.622399186346497,99.8,11.2,27.86
08115052,Weissach,18.55,8.67,0.83435475847624,96.9,12.15,30.71
08115901,GVV Aidlingen/Grafenau,17.89,8.64,0.74530598027127,96.2,11.13,25.84
08115902,GVV Gärtringen/Ehningen,18.4,9.13,0.577390002721582,98.4,8.83,22.93
08115903,VVG der Stadt Herrenberg,21.01,8.93,0.786794842488749,99.6,6.11,13.17
08115904,GVV Holzgerlingen,16.44,9.3,0.434322152214315,99.4,7.04,23.12
08115905,GVV Oberes Gäu,24.16,8.01,1.11215125500182,99.1,8.78,17.05
08115906,GVV Waldenbuch/Steinenbronn,14.45,8.82,0.375921705628836,95.7,14.47,30.15
08116015,Denkendorf,20.7,7.03,8.52140245374095,60.0,14.97,27.29
08116015,Denkendorf,20.7,7.03,8.52140245374095,95.0,9.09,23.02
08116015,Denkendorf,20.7,8.67,0.314673714942936,60.0,14.97,27.29
08116015,Denkendorf,20.7,8.67,0.314673714942936,95.0,9.09,23.02
08116015,Denkendorf,13.81,7.03,8.52140245374095,60.0,14.97,27.29
08116015,Denkendorf,13.81,7.03,8.52140245374095,95.0,9.09,23.02
08116015,Denkendorf,13.81,8.67,0.314673714942936,60.0,14.97,27.29
08116015,Denkendorf,13.81,8.67,0.314673714942936,95.0,9.09,23.02
08116019,"Esslingen am Neckar, Stadt",13.19,9.12,0.250009921951528,99.9,4.53,8.8
08116047,Neuhausen auf den Fildern,14.99,9.03,0.403812856909773,97.5,11.07,24.67
08116072,"Wernau (Neckar), Stadt",16.68,8.49,0.337092881521209,99.8,7.53,24.18
08116076,Aichwald,15.75,8.15,0.644130337669163,93.7,12.88,23.32
08116077,"Filderstadt, Stadt",14.78,9.37,0.338198038451546,99.7,14.81,36.57
08116078,"Leinfelden-Echterdingen, Stadt",14.22,10.0,0.228519470559129,99.9,13.36,31.77
08116080,"Ostfildern, Stadt",12.45,9.34,0.278784756066925,99.3,7.93,13.51
08116081,"Aichtal, Stadt",16.59,8.49,0.550086825444679,98.0,11.28,26.67
08116901,VVG der Stadt Kirchheim unter Teck,15.68,8.5,0.50865719134493,99.9,3.1,11.21
08116902,GVV Lenningen,18.33,7.12,0.909847592433362,98.3,12.01,32.44
08116903,GVV Neckartenzlingen,15.99,8.17,0.638820039753326,99.3,9.01,28.02
08116904,VVG der Stadt Neuffen,15.7,8.24,0.571720674901106,97.8,9.79,25.6
08116905,VVG der Stadt Nürtingen,14.86,8.53,0.568914387831435,99.6,3.95,14.9
08116906,GVV Plochingen,16.31,8.77,0.44215432783483,100.0,9.31,20.0
08116907,GVV Reichenbach an der Fils,18.57,8.14,0.485168623658885,99.7,11.42,25.03
08116908,VVG der Stadt Weilheim an der Teck,17.6,7.67,1.11534615384615,97.5,9.59,24.09
08116909,GVV Wendlingen am Neckar,15.03,8.4,0.468353717486381,99.2,7.84,25.78
08117010,Böhmenkirch,21.07,5.58,12.3958212072933,96.6,12.16,24.13
08117901,VVG der Gemeinde Deggingen,20.57,6.82,5.08581628186891,95.0,13.18,31.19
08117902,VVG der Stadt Ebersbach an der Fils,19.72,7.77,0.727620642201835,97.1,10.47,24.78
08117903,GVV Eislingen-Ottenbach-Salach,17.35,7.56,0.488627768339768,98.9,7.75,22.31
08117904,VVG der Stadt Geislingen an der Steige,20.46,6.79,0.863287680534879,98.7,4.06,13.52
08117905,VVG der Stadt Göppingen,16.6,7.48,0.461643026492114,99.2,4.38,12.41
08117906,GVV Mittleres Fils-Lautertal,19.45,7.07,1.14056547829156,96.5,11.82,29.06
08117907,GVV Oberes Filstal,21.86,6.38,3.42379230199852,91.2,12.92,40.48
08117908,GVV Östlicher Schurwald,17.25,7.19,0.838031165798455,98.1,6.53,14.48
08117909,GVV Raum Bad Boll,18.26,7.24,0.975909223922453,96.8,9.61,25.34
08117910,VVG der Stadt Uhingen,19.09,7.6,0.581362283663993,99.9,7.47,15.85
08117911,GVV Voralb,16.83,7.02,0.968968921139102,98.8,8.01,20.17
08118003,"Asperg, Stadt",14.74,9.17,0.32646389851759,100.0,5.42,19.27
08118011,"Ditzingen, Stadt",13.39,9.1,0.432161741896997,99.3,8.25,25.66
08118019,"Gerlingen, Stadt",13.6,10.03,0.25935274265854,99.8,6.98,20.12
08118021,"Großbottwar, Stadt",18.35,7.55,0.854749053478467,95.8,13.21,48.76
08118046,"Kornwestheim, Stadt",13.63,9.28,0.322434046293583,99.9,2.36,8.79
08118048,"Ludwigsburg, Stadt",13.89,9.38,0.356312977261383,99.8,3.44,9.03
08118050,"Markgröningen, Stadt",14.43,8.47,0.73462561445463,98.7,8.52,33.89
08118051,Möglingen,13.92,8.87,0.279671024546425,99.6,7.28,22.28
08118060,Oberstenfeld,19.61,7.42,0.727278856999624,97.1,15.76,50.06
08118076,"Sachsenheim, Stadt",16.84,8.29,0.725758183683941,99.5,9.73,21.73
08118080,"Korntal-Münchingen, Stadt",14.63,9.16,0.422161413179654,99.8,9.84,27.28
08118081,"Remseck am Neckar, Stadt",15.81,8.85,0.456682323251347,99.8,8.31,23.29
08118901,GVV Besigheim,17.76,7.97,0.903609073088771,98.5,3.69,15.46
08118902,VVG der Stadt Bietigheim-Bissingen,14.7,8.95,0.439715875264641,99.0,3.43,12.7
08118903,GVV Bönnigheim,18.44,7.73,0.929688559922863,96.3,6.75,24.07
08118904,VVG der Stadt Freiberg am Neckar,15.65,8.91,0.698220434859466,99.4,5.58,15.37
08118905,GVV Marbach am Neckar,16.74,8.45,0.606082272251953,96.6,10.98,26.82
08118906,GVV Schwieberdingen-Hemmingen,15.51,8.83,0.98644403363047,99.1,11.4,29.13
08118907,GVV Steinheim-Murr,17.2,8.08,0.675918309414919,97.5,12.58,35.76
08118908,VVG der Stadt Vaihingen an der Enz,18.66,7.87,1.03661420738555,95.5,5.33,16.19
08119001,Alfdorf,19.53,6.41,1.65584355150511,73.8,16.32,42.83
08119020,"Fellbach, Stadt",12.11,8.9,0.336803032944047,99.9,2.88,11.04
08119041,Korb,14.83,8.47,0.342512570085006,98.9,5.06,14.02
08119044,"Murrhardt, Stadt",19.27,6.94,0.743434555712271,86.2,19.33,38.49
08119061,Rudersberg,18.78,7.08,0.972762722310266,95.3,12.08,25.69
08119079,"Waiblingen, Stadt",13.58,8.68,0.386841336638077,99.7,3.5,11.15
08119089,Berglen,17.53,7.27,0.580108284991819,91.6,11.8,30.67
08119090,Remshalden,16.97,7.88,0.499182152713891,99.0,8.46,22.59
08119091,"Weinstadt, Stadt",15.2,8.51,0.342082804193739,98.6,7.33,21.77
08119093,Kernen im Remstal,12.7,8.59,0.353318273549899,99.9,4.96,20.97
08119901,VVG der Stadt Backnang,17.94,7.7,0.690607593855614,96.8,6.08,16.77
08119902,GVV Plüderhausen-Urbach,19.03,7.8,0.500387006099178,97.6,6.76,18.49
08119903,VVG der Stadt Schorndorf,18.08,8.15,0.708114614854853,99.2,3.63,10.38
08119904,GVV Sulzbach,21.05,6.68,1.86895811362054,90.0,14.81,39.9
08119905,VVG der Stadt Welzheim,19.54,6.91,0.838020114733861,90.1,19.03,38.08
08119906,GVV Winnenden,15.57,8.39,0.416665700654523,99.6,9.39,27.17
08121000,"Heilbronn, Stadt",,,,99.8,5.94,11.69
08125007,"Bad Wimpfen, Stadt",15.31,8.0,0.597056907272236,99.4,10.99,25.47
08125039,"Gundelsheim, Stadt",18.82,7.1,1.16787055101503,98.9,14.12,30.5
08125058,Leingarten,14.33,8.05,0.864710308056872,99.3,11.61,15.19
08125068,"Neudenau, Stadt",20.68,6.83,1.0341699334652,94.7,17.53,28.28
08125107,Wüstenrot,21.47,6.92,2.18425700865991,94.5,18.93,41.91
08125901,VVG der Stadt Bad Friedrichshall,14.89,7.97,0.835707346773102,99.0,8.47,21.58
